"Caeiro_1" "Caeiro_2" "Caeiro_3" "Campos_1" "Campos_2" "Campos_3" "Pessoa_1" "Pessoa_2" "Pessoa_3" "Pessoa_4" "Pessoa_5" "Reis_1" "Reis_2"
"poente" 0.0475134621476085 0.0492125984251969 0.00982994200334218 0 0.00406578439145372 0 0 0 0.00985027580772262 0.0117380076688317 0.00913258689656432 0.0263521971144344 0.0145211645974007
"ponho" 0.0277161862527716 0.0393700787401575 0.0294898260100265 0.00758782912208817 0.00203289219572686 0 0 0 0.0197005516154452 0.00782533844588778 0.00730606951725146 0.0461163449502602 0.0363029114935018
"quantas" 0 0 0 0.0379391456104409 0.0223618141529955 0.00719735137469411 0 0.00986290561199329 0 0.0176070115032475 0.0200916911724415 0 0
"rir" 0.0395945517896737 0.0393700787401575 0.0491497100167109 0.0303513164883527 0.00813156878290744 0 0 0.00986290561199329 0.00985027580772262 0.00782533844588778 0.00913258689656432 0 0
"sorri" 0.0118783655369021 0.00984251968503937 0.00982994200334218 0 0.00406578439145372 0.0143947027493882 0.00978952520802741 0.00986290561199329 0.0295508274231678 0.0234760153376634 0.0219182085517544 0 0
"sós" 0 0 0 0 0.00203289219572686 0.00719735137469411 0.00978952520802741 0.0197258112239866 0.0591016548463357 0.0234760153376634 0.0237447259310672 0.0065880492786086 0.00726058229870036
"acho" 0.031675641431739 0.0393700787401575 0.0393197680133687 0.0303513164883527 0.014230245370088 0.00719735137469411 0.00978952520802741 0 0.0197005516154452 0.00586900383441584 0.00547955213793859 0 0
"ausência" 0.0158378207158695 0.0295275590551181 0.0294898260100265 0.0151756582441763 0.00813156878290744 0 0.0195790504160548 0.0197258112239866 0.0295508274231678 0.0136943422803036 0.01278562165519 0 0
"buscar" 0 0 0 0.0151756582441763 0.0101644609786343 0 0.0293685756240822 0.0197258112239866 0.0492513790386131 0.0195633461147195 0.0182651737931286 0 0
"deram" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0.0197258112239866 0.0295508274231678 0.0117380076688317 0.0109591042758772 0.0395282956716516 0.0363029114935018
"dever" 0.0277161862527716 0.0295275590551181 0.0393197680133687 0 0.00406578439145372 0.00719735137469411 0.0391581008321096 0 0.00985027580772262 0.0136943422803036 0.0146121390345029 0 0
"diverso" 0 0 0 0 0.014230245370088 0.0215920541240823 0.00978952520802741 0.0591774336719598 0 0.0195633461147195 0.0182651737931286 0 0
"esperar" 0 0 0 0.0151756582441763 0.00813156878290744 0.0143947027493882 0.0195790504160548 0.0197258112239866 0.0197005516154452 0.0195633461147195 0.0237447259310672 0 0
"et" 0 0 0 0 0.00406578439145372 0.0143947027493882 0.0489476260401371 0 0.0591016548463357 0.0215196807261914 0.0200916911724415 0 0
"febre" 0 0 0 0.0227634873662645 0.0345591673273566 0.0575788109975529 0 0.0197258112239866 0 0.00391266922294389 0.00365303475862573 0.0065880492786086 0.0145211645974007
"filosofia" 0.0712701932214127 0.0885826771653543 0.0393197680133687 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0.00391266922294389 0 0 0
"guerra" 0.0475134621476085 0.0590551181102362 0.0589796520200531 0.00758782912208817 0.00406578439145372 0.00719735137469411 0 0 0 0 0 0.0197641478358258 0.0435634937922021
"janelas" 0 0 0 0.0379391456104409 0.0264275985444492 0.0287894054987765 0.00978952520802741 0.0295887168359799 0 0.00978167305735973 0.0109591042758772 0 0
"lago" 0 0 0 0 0.00609867658718058 0 0.00978952520802741 0.0197258112239866 0.0492513790386131 0.0234760153376634 0.0219182085517544 0.0065880492786086 0.00726058229870036
"ler" 0.00791891035793475 0 0.0196598840066844 0.0227634873662645 0.014230245370088 0.00719735137469411 0.0489476260401371 0 0.00985027580772262 0.0156506768917756 0.0146121390345029 0 0
"muitas" 0.0118783655369021 0.00984251968503937 0.0196598840066844 0.00758782912208817 0.00813156878290744 0.0143947027493882 0.0195790504160548 0.00986290561199329 0 0.0176070115032475 0.0219182085517544 0 0
"náusea" 0 0 0 0.0379391456104409 0.0325262751316298 0.00719735137469411 0 0.00986290561199329 0 0.00978167305735973 0.0164386564138158 0 0
"parar" 0.00395945517896737 0 0.00982994200334218 0 0.014230245370088 0.00719735137469411 0.0195790504160548 0 0.0689519306540583 0.0176070115032475 0.0164386564138158 0 0
"reais" 0.0395945517896737 0.0492125984251969 0.0196598840066844 0.00758782912208817 0.0101644609786343 0.00719735137469411 0.00978952520802741 0.00986290561199329 0 0.00586900383441584 0.00730606951725146 0.0131760985572172 0.0145211645974007
"rosa" 0.0237567310738042 0.0295275590551181 0.0294898260100265 0.0151756582441763 0.00406578439145372 0 0 0 0 0.0136943422803036 0.0200916911724415 0.0131760985572172 0.00726058229870036
"sobe" 0 0 0 0 0.0121973531743612 0.0287894054987765 0.0195790504160548 0.0295887168359799 0.00985027580772262 0.0176070115032475 0.0164386564138158 0.0065880492786086 0.0145211645974007
"trouxe" 0.0237567310738042 0.0295275590551181 0.0196598840066844 0 0.00203289219572686 0 0.0195790504160548 0 0.0295508274231678 0.0136943422803036 0.01278562165519 0.0263521971144344 0.0145211645974007
"vácuo" 0 0 0 0.00758782912208817 0.00813156878290744 0.0143947027493882 0.0489476260401371 0.00986290561199329 0.0295508274231678 0.0195633461147195 0.0200916911724415 0 0
"vasto" 0 0 0 0 0.0121973531743612 0.0287894054987765 0.0391581008321096 0.0197258112239866 0.0197005516154452 0.0195633461147195 0.0164386564138158 0 0
"vivi" 0 0 0 0.0303513164883527 0.0121973531743612 0.00719735137469411 0.0195790504160548 0 0.00985027580772262 0.0195633461147195 0.0237447259310672 0 0
"absurdo" 0 0 0 0.00758782912208817 0.0162631375658149 0.0287894054987765 0.00978952520802741 0.0197258112239866 0.0394011032308905 0.0156506768917756 0.0146121390345029 0 0
"atenção" 0 0 0 0.0151756582441763 0.00406578439145372 0 0.00978952520802741 0.0295887168359799 0 0.0176070115032475 0.0182651737931286 0.032940246393043 0.0290423291948014
"deserto" 0 0 0 0.00758782912208817 0.0325262751316298 0.0215920541240823 0.0195790504160548 0.00986290561199329 0 0.0117380076688317 0.01278562165519 0 0
"fiquei" 0.00791891035793475 0 0.0196598840066844 0.00758782912208817 0.00609867658718058 0 0.0195790504160548 0.00986290561199329 0 0.0176070115032475 0.0255712433103801 0.0065880492786086 0.00726058229870036
"ignoro" 0 0 0 0 0.00406578439145372 0 0.0391581008321096 0.0197258112239866 0 0.0156506768917756 0.0164386564138158 0.0461163449502602 0.0290423291948014
"inutilmente" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.0489476260401371 0.0197258112239866 0.00985027580772262 0.0195633461147195 0.0200916911724415 0.0131760985572172 0.0217817468961011
"lírios" 0 0 0 0 0.0365920595230835 0 0.00978952520802741 0 0.00985027580772262 0.00978167305735973 0.0146121390345029 0.0065880492786086 0.0145211645974007
"luzes" 0 0 0 0.00758782912208817 0.0182960297615417 0.0143947027493882 0 0.0493145280599665 0.00985027580772262 0.0117380076688317 0.0109591042758772 0.0263521971144344 0.0145211645974007
"maman" 0 0 0 0 0 0 0.117474302496329 0 0 0.0234760153376634 0.0219182085517544 0 0
"negra" 0 0 0 0 0.0101644609786343 0.0143947027493882 0.00978952520802741 0.00986290561199329 0 0.0176070115032475 0.0219182085517544 0.0197641478358258 0.0217817468961011
"pensada" 0.0554323725055432 0.0984251968503937 0.0393197680133687 0 0 0 0 0.00986290561199329 0 0.00391266922294389 0.00547955213793859 0.0065880492786086 0.00726058229870036
"perdeu" 0.0158378207158695 0.0196850393700787 0 0 0.0101644609786343 0.0359867568734706 0.0489476260401371 0.00986290561199329 0 0.0136943422803036 0.01278562165519 0 0
"pó" 0.0118783655369021 0 0.0294898260100265 0.00758782912208817 0.00609867658718058 0 0 0.0591774336719598 0.0197005516154452 0.0176070115032475 0.0164386564138158 0 0
"quantos" 0 0 0 0.00758782912208817 0.0203289219572686 0.0287894054987765 0.00978952520802741 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.0109591042758772 0.0263521971144344 0.0217817468961011
"á" 0.00791891035793475 0.0196850393700787 0 0 0.0467565205017178 0.0431841082481647 0 0 0 0.00195633461147195 0.00182651737931286 0 0
"aí" 0.00395945517896737 0 0.00982994200334218 0 0.0121973531743612 0.0143947027493882 0.0293685756240822 0.0394516224479732 0 0.0176070115032475 0.0164386564138158 0 0
"amarelo" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00609867658718058 0.0143947027493882 0 0.0591774336719598 0 0.0136943422803036 0.01278562165519 0.0197641478358258 0.0217817468961011
"ano" 0 0 0 0.0227634873662645 0.0101644609786343 0 0 0 0 0.00978167305735973 0.0146121390345029 0.0527043942288688 0.0435634937922021
"atrás" 0.00395945517896737 0 0 0.00758782912208817 0.0101644609786343 0.00719735137469411 0.00978952520802741 0.00986290561199329 0 0.0136943422803036 0.0182651737931286 0.032940246393043 0.0217817468961011
"cansa" 0.00395945517896737 0 0.00982994200334218 0.0151756582441763 0.00406578439145372 0 0.0195790504160548 0 0.0295508274231678 0.0156506768917756 0.0182651737931286 0.0197641478358258 0.0217817468961011
"carro" 0.00791891035793475 0 0.0196598840066844 0.0303513164883527 0.0162631375658149 0 0 0 0.0197005516154452 0.00391266922294389 0.00365303475862573 0.0461163449502602 0.0435634937922021
"chegar" 0.0118783655369021 0.00984251968503937 0 0.00758782912208817 0.0264275985444492 0.0215920541240823 0.00978952520802741 0.0197258112239866 0 0.0117380076688317 0.00913258689656432 0 0
"cousa" 0.0395945517896737 0.0492125984251969 0.0294898260100265 0.0227634873662645 0.014230245370088 0.0143947027493882 0 0.00986290561199329 0 0.00391266922294389 0.00365303475862573 0 0
"curso" 0 0 0 0.00758782912208817 0.00203289219572686 0 0.00978952520802741 0.0295887168359799 0.00985027580772262 0.0136943422803036 0.01278562165519 0.0527043942288688 0.0435634937922021
"d" 0 0 0 0 0.00406578439145372 0 0.0489476260401371 0.0197258112239866 0.00985027580772262 0.0234760153376634 0.0237447259310672 0 0
"deixar" 0.0237567310738042 0.0393700787401575 0.0196598840066844 0.0151756582441763 0.0101644609786343 0.0143947027493882 0.00978952520802741 0 0.00985027580772262 0.00586900383441584 0.00547955213793859 0.0263521971144344 0.0145211645974007
"estás" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.0151756582441763 0.0121973531743612 0 0 0 0.0197005516154452 0.00978167305735973 0.00730606951725146 0.0395282956716516 0.0435634937922021
"existem" 0.0673107380424454 0.0688976377952756 0.0491497100167109 0.00758782912208817 0.00406578439145372 0 0 0 0 0.00391266922294389 0.00182651737931286 0 0
"fronte" 0 0 0 0.0151756582441763 0.0121973531743612 0 0 0 0.00985027580772262 0.00978167305735973 0.0109591042758772 0.0527043942288688 0.0508240760909025
"ignora" 0 0 0 0 0 0 0.00978952520802741 0.069040339283953 0 0.0273886845606072 0.0237447259310672 0 0
"informe" 0 0 0 0 0 0 0.0293685756240822 0.00986290561199329 0.0689519306540583 0.0234760153376634 0.0219182085517544 0 0
"inúteis" 0.00395945517896737 0 0.00982994200334218 0.0151756582441763 0.0182960297615417 0.0359867568734706 0.00978952520802741 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0.0263521971144344 0.0145211645974007
"margem" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.00203289219572686 0 0 0.0295887168359799 0.0394011032308905 0.0195633461147195 0.0200916911724415 0.0065880492786086 0.0145211645974007
"mau" 0 0 0 0.00758782912208817 0.00406578439145372 0 0.0195790504160548 0.00986290561199329 0.0197005516154452 0.0254323499491353 0.0255712433103801 0 0
"nasce" 0.00395945517896737 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00609867658718058 0.00719735137469411 0 0.0197258112239866 0.00985027580772262 0.0215196807261914 0.0237447259310672 0 0
"nervos" 0 0 0 0.0531148038546172 0.0426907361102641 0.0503814596228588 0 0 0 0 0 0 0
"outrem" 0 0 0 0 0 0 0.0195790504160548 0.00986290561199329 0.0197005516154452 0.0156506768917756 0.0200916911724415 0.0395282956716516 0.0363029114935018
"ouve" 0.00791891035793475 0.0196850393700787 0 0 0 0 0.0195790504160548 0.0197258112239866 0.00985027580772262 0.0156506768917756 0.0164386564138158 0.032940246393043 0.0290423291948014
"partida" 0 0 0 0.0379391456104409 0.0162631375658149 0.0143947027493882 0.00978952520802741 0 0.0197005516154452 0.0117380076688317 0.0146121390345029 0.0065880492786086 0.0145211645974007
"prados" 0.063351282863478 0.0492125984251969 0.00982994200334218 0 0.00406578439145372 0 0 0 0 0.00391266922294389 0.00182651737931286 0.032940246393043 0.0217817468961011
"sofro" 0 0 0 0.00758782912208817 0.00406578439145372 0.00719735137469411 0.0489476260401371 0.00986290561199329 0.00985027580772262 0.0156506768917756 0.0164386564138158 0.0263521971144344 0.0217817468961011
"solene" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0.00758782912208817 0.00813156878290744 0.00719735137469411 0 0.0197258112239866 0 0.00782533844588778 0.00730606951725146 0.0527043942288688 0.0508240760909025
"tejo" 0.0435540069686411 0.00984251968503937 0.0982994200334218 0.0151756582441763 0.0101644609786343 0.0215920541240823 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"valer" 0.0158378207158695 0.0196850393700787 0.0196598840066844 0.00758782912208817 0.0182960297615417 0.00719735137469411 0.0195790504160548 0 0 0.0117380076688317 0.0146121390345029 0 0
"volta" 0.00395945517896737 0 0.00982994200334218 0.0303513164883527 0.0182960297615417 0.0143947027493882 0.00978952520802741 0 0.0295508274231678 0.0117380076688317 0.0146121390345029 0 0
"algum" 0.00395945517896737 0 0.00982994200334218 0.0151756582441763 0.00609867658718058 0 0.0195790504160548 0 0.0295508274231678 0.0156506768917756 0.0182651737931286 0.0131760985572172 0.0145211645974007
"alguma" 0.0158378207158695 0.0295275590551181 0 0.0151756582441763 0.0223618141529955 0.0359867568734706 0 0 0.00985027580772262 0.00586900383441584 0.00913258689656432 0 0
"anónimo" 0 0 0 0 0.00203289219572686 0.00719735137469411 0 0.0295887168359799 0.0197005516154452 0.0195633461147195 0.0219182085517544 0.0131760985572172 0.0217817468961011
"cidades" 0.00791891035793475 0.00984251968503937 0 0.0303513164883527 0.0304933829359029 0.00719735137469411 0 0 0 0 0 0.032940246393043 0.0435634937922021
"comboio" 0.00791891035793475 0 0 0.0758782912208817 0.0325262751316298 0 0.00978952520802741 0 0 0.00391266922294389 0.00547955213793859 0 0
"essas" 0.00395945517896737 0 0 0 0.0162631375658149 0.0215920541240823 0.0391581008321096 0 0.00985027580772262 0.0136943422803036 0.0146121390345029 0.0065880492786086 0.00726058229870036
"fernando" 0 0 0 0.045526974732529 0.0325262751316298 0 0 0 0 0 0 0.0395282956716516 0.0435634937922021
"hup" 0 0 0 0.091053949465058 0.0345591673273566 0.0359867568734706 0 0 0 0 0 0 0
"ilhas" 0 0 0 0.0151756582441763 0.0182960297615417 0.0503814596228588 0 0.00986290561199329 0.0197005516154452 0.0136943422803036 0.0109591042758772 0 0
"íntimo" 0.0197972758948369 0 0.0393197680133687 0 0.00203289219572686 0 0.0195790504160548 0.00986290561199329 0 0.0117380076688317 0.01278562165519 0.032940246393043 0.0217817468961011
"lar" 0 0 0 0 0.00203289219572686 0 0.0293685756240822 0.00986290561199329 0.0394011032308905 0.0234760153376634 0.0237447259310672 0 0
"madrugada" 0.0237567310738042 0.0196850393700787 0 0.0379391456104409 0.0203289219572686 0.0143947027493882 0.00978952520802741 0 0.0197005516154452 0.00586900383441584 0.00547955213793859 0 0
"mendigo" 0 0 0 0.0227634873662645 0.0182960297615417 0.00719735137469411 0.0293685756240822 0.00986290561199329 0.0197005516154452 0.0136943422803036 0.0146121390345029 0 0
"papel" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.0101644609786343 0.0143947027493882 0.0195790504160548 0.0394516224479732 0 0.0156506768917756 0.0182651737931286 0 0
"par" 0 0 0 0.0379391456104409 0.0101644609786343 0 0 0.0591774336719598 0.00985027580772262 0.0136943422803036 0.01278562165519 0.0131760985572172 0.00726058229870036
"pertencer" 0 0 0 0 0.00813156878290744 0.00719735137469411 0.0293685756240822 0 0.0394011032308905 0.0195633461147195 0.0219182085517544 0 0
"s" 0.0395945517896737 0.0492125984251969 0.0491497100167109 0.00758782912208817 0.0121973531743612 0.0287894054987765 0.00978952520802741 0 0 0.00195633461147195 0.00182651737931286 0 0
"sabia" 0.0158378207158695 0.0295275590551181 0.00982994200334218 0.0303513164883527 0.0121973531743612 0.00719735137469411 0.0293685756240822 0.00986290561199329 0.00985027580772262 0.00978167305735973 0.00913258689656432 0 0
"saudades" 0.0197972758948369 0.0196850393700787 0.0294898260100265 0.00758782912208817 0.0101644609786343 0 0 0 0.0197005516154452 0.0136943422803036 0.0109591042758772 0.0131760985572172 0.00726058229870036
"sigo" 0 0 0 0.0227634873662645 0.014230245370088 0 0.0195790504160548 0.0197258112239866 0 0.0117380076688317 0.0146121390345029 0.0263521971144344 0.0145211645974007
"sinta" 0.00395945517896737 0 0.00982994200334218 0.00758782912208817 0.014230245370088 0.00719735137469411 0.0195790504160548 0.0197258112239866 0 0.0136943422803036 0.0164386564138158 0.0131760985572172 0.00726058229870036
"sopra" 0.00791891035793475 0.00984251968503937 0.00982994200334218 0 0 0 0.0685266764561919 0 0.0295508274231678 0.0195633461147195 0.0182651737931286 0 0
